VotePubkey,VoteCredits,ActivatedStake,Commission,Reward
Hz32vP9sACiegGmi7FWDy7d1B1GGTHYYb2EeDdQ51BNE,107156,1.5,100,0.0
AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK,361101,34314.37,0,0.0
BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV,360878,240326.75,0,0.0
HCQ2gm7gApi5L3dbdvjFeJzvMkrdfxEc5WGcFvE3D4w4,361215,8774.03,100,4.81
DeQD32gem87WMYJWNSmNJ8VRcZMBxXnYBaC8TwGVKRfx,360879,35536.82,7,1.13
CJ1GZixWD1WzozqZMm3v9dY2xboRYZfQuuEHzawAthen,360517,141201.31,0,0.0
QXmsTYFK7YT2BpP2AnvXwuRpfwmsJZpovLcUqdSjoK1,360870,41244.79,7,1.31
3S5Pw4wiwvF3B5pXQVzraiFUF2iQUDnowZDTCXBmE33k,360375,51254.27,7,1.79
BHZCk3XnebkC7QKk6az18LBPrqgrL6HRp8bUKX9Mg46v,361561,51658.01,5,1.72
5TFdzjKE6LnkhQArxWjt26yVCXskPo3fUXE8F351Cfn7,360916,52373.12,7,1.78
88GrXE71Kn7oxrptCy8bgmQHBwVhxXz9EGwZ981N3j2Z,351507,46315.65,7,1.59
5vZqGaxGdjhrAVqScWxLiy67ze2PqgMzyNVJcagMvPaQ,361152,38137.52,7,1.22
ARondxXAhmFsVfVkhyBuCvnszpzpH2Joge1nD65L1G4V,360886,53384.7,7,1.81
FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571,360791,1038942.38,8,37.25
5fdEXhCBKC7FRRsH64asZCSiwgNXRozxmzb1cFzfrtWM,360503,7853.57,7,1.74
Hy7Fs3fugaSR7mrdbj9zUzAxYfHJ65ybY5XDJKD7nxJF,110467,1.5,100,0.0
6minRorGYiA5aEeDvXL1Usat6DCdaF46owL3oANVQ8uB,360653,36753.59,0,0.0
47swqegP5k3gUnYRz35gfrSJ5FaWhjcuSm1TJwHu6z9h,360516,48492.0,7,1.69
3NXnw51gHc2rDWTCWU4eVpP1yHyKKbJa1p6JDgMkmiDa,360163,234011.4,0,0.0
DGGJ4j2EPZdnDP3HugibBE57pzNd7kERFaWyJnsN4ho5,360934,6346.12,0,0.0
9FNVvTw3kPyb3239RKakAXUfkmZzi5TDnH4hdwksRBig,360649,8648.89,7,0.36
B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9,360688,257457.6,0,0.0
CxzxNSRyhENwyVmWh1bEnegpvhmqFH1Wrtjdt6A83Mni,360659,8419.39,100,4.78
6yg4Usyr8VkvY8m7wrbLHegKVnKaAQmEwS6cuGnwB6wT,360266,45978.55,7,1.5
HSjWikZVP8JmNUa1VqZuQuhQzkK4WrBmiJn1VVEtvuZQ,360798,8423.48,7,0.33
HoaDnzBq8UMyS3mPC9k83shv5YvQARh7Muz4KWJMfqPo,360820,55356.74,7,1.94
ADaCfGqp5drykfme5omgfFsVgyFv2kHJMQCTxcGngrn2,361576,49912.15,7,1.67
6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1,360753,148073.78,0,0.0
KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT,360765,84893.2,0,0.0
8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN,360671,414771.78,0,0.0
6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx,360618,2961706.37,8,0.0
xenVsaCkZwQM1VZ7D5DhgmFVBPZTyTy8asZLtpbRKxN,360578,5572.68,100,3.16
J1to1yufRnoWn81KYg1XkTWzmKjnYSnmE2VY8DGUJ9Qv,360626,4840878.09,4,87.42
BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5,360753,326284.03,0,0.0
AqCAXRpWJBpaJxEDyv7ruP2wi6fef6DBTaAHSxdTf7hA,360635,434574.0,100,197.57
6zz1bCAp5JfdHNvvbBvAFGJ18qKMW2n2annrknNdojEg,353855,7846.72,100,4.15
DkFMfnJku9arJJtUytBXijUyb8tuX5FQvsTUVUQQ9pgX,360296,54803.37,7,1.88
eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym,360996,300705.98,0,0.0
9V3Yy2fYZt65so3xg6wmnUiG1mDQvgkTJYTsn3YPkgLH,361097,133195.8,7,4.64
5FDE4cGLm6boyyLvVu9DvxQqshBAb2bvjUXxyZFWcW6r,357901,9301.61,100,4.86
3m8Ct5n9feJFEuuXFb67oqt9XEJeBYkGyEdQRX33QQ5H,359916,35111.28,7,1.11
SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy,360896,39443.61,7,0.1
779oetuUCvPN31rm1bf4DF3shoCGGAXdjVyni6CwvBPQ,360740,6833.68,100,3.26
VMP1iN9D34jQo1GFvJs87SWQxvs2eL1VEkT3aEU7nEG,360755,47386.83,7,1.69
GDeQhGxQeHC65MWt7o27NdjichewGMm7iCHuZLvgGrsA,360151,39327.03,7,1.26
26iSti8PzN59f8nzW4AcQB8ASUo6DKNC1LfJwo9kJUjN,360939,7870.46,100,4.25
7VKJjStSELiuK9PRQzQmQCGgy627sGSRSJhCVobMLVqL,360668,46365.37,7,1.52
ADmLWUm2eQ3KFijFbqa4bVfiLVmW5iqjStE5b8Wbti1y,360884,56432.36,7,1.88
DFRTiEkoBW4p2LwiWmjnpaPAvKN7a1NAFN95CfSTShhy,359980,9806.29,98,0.32
7spi8Z1CpG1AezUpjHQ5rGKxw2dBoeTfBmQxqT1YkS9y,361544,18260.29,1,0.14
4DW4nrbGrjXRhhj3CH3AYgocExfqEoCCSMxZ9uzc3NpK,360947,49535.35,7,1.68
54LAJpkmdovUQPRqE4pyDXHRfHpVJqT5MjwEmAEVBboY,361014,81305.47,7,2.59
6CSENi9ZT4iMQGgWi7mBBe9bKwe5qKamcJg6MAANTzrN,360840,49891.51,7,1.81
6cvBCfFXugkTqgSFVPvzhoWaLbhHWvZfSsZadWP5rryR,360524,62422.32,7,2.19
CviQXDMPZPVAZ5qgVGN2gSBSD9GqqwRt7VZidoHMpArr,360709,44272.24,7,1.57
6V8U2Fkwworj6xfFukBBVHgvgcXWXo8ghghCpsYUSgZJ,360896,45433.66,7,1.42
576M4qCLi4H3yzcvADMMjNA8bDrJuiYZz2XCXMxGvaPe,351438,6560.7,100,3.69
9L7SiDTE6GdLK1P4qxRRzuvHR3Jwia4AZLUrmdTJaL84,360472,7863.42,100,3.93
6p7SQ6D3ACRYDM7x5Pjb9xa6sChaD3ZBoZxXpR2LyUZ7,361051,50410.96,7,1.87
9JhuWvxaw8S1dHA5TjoeVkxiJ2PHEdUBQAhXZdjkfU8,338152,8146.98,100,3.92
Fgevrsfh8KsFN7eomRWS3N2bjKvqRBGMcEo9oQbT1ikX,360873,52250.23,7,1.83
FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa,361020,103354.7,0,0.0
8vT4MgBeZQmYN44DXwHd2BLM7Z6io186nJk3FQEwy58f,360791,116111.06,0,0.0
9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw,360756,223819.15,0,0.0
GbRQmLLZFwc6Y2T6LWeKAj4jYRUA216kp2qrVrpT9avM,360963,51016.59,7,1.67
522BNbxBg9jdF1GqxhmGGUi4geFZRJH7Ky76Y6HuifXV,361107,43457.0,7,1.38
46aWpTtjQaTRL81dWXg19H5V2Jf2rg1Cy3hzr76vJDSf,359180,47891.15,7,1.58
GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe,360929,285196.73,3,4.2
37x8TtovaYhKBaByjhNyFb7p4AiJprjm9FnfzeZK6qqo,360751,63991.91,7,2.23
H4cXCqtAy8qdu9qe2dSxoPhUscMTYVrmVBXyPqRVTNR1,360352,35730.64,7,1.13
He3DMcdGXKmd7WNziq1W979Fnyo1sVyWkVTz67Dk8oCQ,357135,7331.12,0,0.0
GioetmC79nLRnN7VDfHaq8coWAEFPJKu9py59uUqdV5U,360587,35890.94,7,1.19
1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm,361018,203906.7,0,0.0
9CquYfmEAUs6FsrLP14DxcyryehchkfTKeQ2Fbg1HraN,346673,9396.48,100,4.53
7F6Q6C9sthb4DPaM3gnncwopgJmuFFTu1jYjhBUdvqhj,360690,1185.16,0,0.0
Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp,360236,247184.72,0,0.0
2m15uU8ifpfLY2myMCeNcxwn81KxXoQ2g7akG7Wf6pm3,314597,2574.46,7,0.07
6VSu1wCkeugWdSB3ZgCCFSAttu5XTuSWVRD1vJVPVQXq,344576,14485.87,7,1.29
SUN1nYpPJVjd3gKnDACdaUVL53LJaXR9u8e9i1jkZ3a,360823,37453.35,0,0.0
2YNubqM7eHLEL7JnygJYSWPq42LXYKiL5GkXfvEbZGQW,351093,54823.38,7,1.8
Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE,360678,1210992.44,8,45.75
5tuzKhGEnS44QyKur42TPFdgkLs2yAT8GQsVHvBTHz47,360497,8439.39,100,4.49
GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt,361005,280850.36,6,7.9
H7fXvnLCKtZqJBTipxeseabGfAZUdHJ9XuP6hCKrbvUb,360941,124530.99,3,0.93
3yoaBCgeuNNCK7SWqUdSvbjKZdj9BeN3neQc647oUV8g,360732,13225.04,7,0.24
8b3JPQtHbw8MBJQNwUDVXC6xfaL26UNx6WA3GShGy5Vw,361051,55006.83,7,1.89
9SGUxCqs4fpRCRuVKyfqoZxkBSSXgH37ca6XfyLsK31F,360942,35870.59,7,1.19
66ADRQzSCUySLWsrqaxTLzH29a37SX8xcuda5VJg4Mga,360554,53526.97,7,1.86
7PHYfBQAdbbHXvQCbdLPgnkXofDyPx1pkSjkf7GyYer9,361239,7431.5,100,4.46
DDmp7zGUzKhXsZhnUynohWrrKyWFf9gSJcGacihRRHuU,361033,53161.77,7,1.86
8EHeAESs87EejfEMi6u1ndexywxGMAanV7QsUpDiseWP,360826,54888.95,7,1.84
8PMeDKfxUKv4KJBBQJYPmfyZfoYYnMju6fnokRR9uT2w,360987,34265.52,3,0.46
D4A3ZYhd3zH6h8QKykreea7x3ajvuwnw1yZD3nRrjiHC,360793,42741.49,7,1.37
AMZPPHg2Ht7PBMQuzwrk9FAx47xZVPwxSstC4GcuhfKo,361002,55419.86,7,1.89
2bm3fmyLq12943jC1UePUcvFho7y1bUik8PisvsRc2yq,360567,44925.31,5,1.05
HZPcvG4ykhEkRJP3uEhCqYWehWxt4iWGv1cEmxZyweUA,360925,6104.54,100,4.26
juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx,360944,798099.47,4,14.64
GmUsURgUQh5cqZXFubyK53U6SYYs3wF6Fc2zEjPQcuHP,360828,6555.34,100,4.44
aVotE2iXaXUVKeTWaHtKbSkkUqH96zC6kTKyonzHQZ4,360807,49572.05,5,1.14
oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe,386805,408840.25,0,0.0
Gk8yrBiy3gBWCgnHaXcEeMEyCZf9sK3kvTaSdAQAj7zm,361049,52441.55,7,1.82
2UuXvFqNmyxsNygvFUfjmDGMGn7pGQ61t5CUzvgczazW,336739,16117.17,7,1.77
9PCg6ytWgJUwb68AcJU7TV7cKExTNU55N1JYQbofzdz3,361166,2084.38,100,0.95
2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH,361017,45107.71,0,0.0
7TxqpzzpayaU3F9kVSdgpEc4gfV2UZhCJHJSPftiw7Q5,360785,52150.19,7,1.82
9nyiCpH8tfzSDXWP5BX5u5Fyi7Mz1DcMPp5a7aUhDybE,360858,37246.74,7,1.18
8LMZATqjhFL2cTEQFeJbAzxtmQqB1zBbrMwJYtSB3wy5,361075,8369.57,100,4.33
HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA,358219,108684.02,0,0.0
9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6,386649,334714.9,4,6.4
4n4KiUuRwgAqdTh6ag8WRy3ibL2gbWTVJPfEGw3SAsHx,361020,52633.23,7,1.82
BBGumW2W9u8NEpkKeK4Gq1dCL2dUzAcLVPoPFYHwHHjm,360931,37595.33,7,1.18
BG43US2rrtZggEPtXuVnabwp9FbKCuyZDASvJ1EsNAHF,360813,48418.34,7,1.65
5hA9y3f5P8YsfPaS5rDDNiiKkaXBbRjJEzqwWCzAD7gg,360539,39339.7,7,1.32
GHRvDXj9BfACkJ9CoLWbpi2UkMVti9DwXJGsaFT9XDcD,355084,169736.87,0,0.0
bhWgxLuBivaKiUgywT7JXsNhMgF8C6Pjg3j7jFKs58E,360746,34296.99,7,1.08
5FaFPTcpDpgzrzf7NPP3YzXBPMCCwUjvKUWzvGHA3tqW,360709,52516.5,7,1.83
BGhFJPWxDdr8ATxFYEBifgRaZXta2nZ16oav2pdwiBck,360501,5263.89,7,0.0
4v3c7p2wxmYUuV54G3N45V9hdyVJz8QLS52sLukqKq3M,358585,4772.61,100,2.67
3Rv2AfJuaunDHePFPGiDkN828nwzsbcZ5nM8jNdW2i2a,360821,56738.82,7,1.88
3xUTfGKLmjP39oGDj3g2tX18vV2e3roQCAyZ7PjCnC2q,360528,218.97,0,0.0
GZgVV7MMweKm11hh8z8Nui9kRo3VxUVr2qgmkDdtJesa,361022,116674.32,0,0.0
4KfAqBj3Jvi9GGngFK1MbZkjHTcSFyvhFnVwc2QrNiEh,360531,16080.11,7,0.35
3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV,361055,82142.19,0,0.0
F9yuGStLA8Mq67nQKGwp9SRG4JzQNU5U4zFPmgbS1YS,360943,51981.83,7,1.81
4sFsBDei4m7UXwuMeAGVmnJxZe9peJ5tvq581HoT9aH9,360970,61998.75,7,2.17
8Rs4wJJVFaRmARmwSvsVSAcSsUb9ZJD4USejuHm974hH,360819,51881.39,7,1.84
Hjr3PbQPmyqe78AiTiMycpmTiVc3EDTguWGqZcrjNc6A,360877,7626.4,100,4.49
2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz,359998,46086.3,0,0.0
8gjfs4krwDrME3n7jzKshMBhejFPHE6pTrhm2LcKGSPd,360516,16117.96,7,1.61
8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh,361036,256034.42,0,0.0
HdRcSKhqD4iG91qtsFpgATit1vZCcJQgbjnZoNdHmnC5,361142,38333.1,7,1.23
7yGMaEA2HBLKJzLwXEMGg2fJBffZwMhVT4oQgqhJUP5N,360897,48526.23,7,1.75
Bjjx7gsBv1NHz4L1tGFN9DQsUm4qF4QwiwaV4cwsz5HS,360002,7574.93,100,3.93
EkLA4nA5jtM2t2FkNWo6XWAyvQyaJJUZoX5p7LMawoaz,360809,95482.26,0,0.0
Gzz97i8Gp6f19gBmqEmYv7gNJ63gjuSGerAErcavDth7,360819,6330.02,100,3.56
8EKcbqKnQT9SV7hFUmfpJixZ63GL5btf74umgPQWsMUH,360887,39793.01,7,1.26
39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw,360470,254676.37,0,0.0
5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ,360887,66949.68,0,0.0
CpVnQK5wKrWuRkMDssp4bqihtbUKfJwGTZAsWB5SymaY,354782,4448.31,100,2.15
J6hFEnGhsGxTyss6DNW9aNQskPZ98gD8P6Wo1F5MBsCK,360685,65679.58,7,2.08
DTunugoGTxVBDhdmWmdhATsYimxM2sEuJafs97mLFmaz,360814,7620.11,100,3.62
GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j,360912,249480.26,0,0.0
HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n,360976,169965.86,7,5.41
D9f3gNyo7zSznuTY5HMEBEeueF7WD1mAJHHRMtH8ahWv,360744,42034.94,7,1.4
BDn3HiXMTym7ZQofWFxDb7ZGQX6GomQzJYKfytTAqd5g,349324,117497.3,7,2.61
8BCSZyw28kK3pt3DTNKoVysjMggakuPpE2WB3pTcWGim,360547,51787.39,7,1.8
6xwWwNVXJLGhgPfBpew7UDcSjQr73McXSRK2EhdhcL1u,360903,34313.99,0,0.0
Hr3z7PxvnZ7Wa5HnKoRkBcHU65imwqtKHQPQ7tE8Y5a2,361154,42651.67,7,1.43
YT7i3TkDv9GpbQ5qEkL7dvb3fAXSuNKwCotw2MjrWxZ,360843,62149.05,7,2.07
9QU2QSxhb24FUX3Tu2FpczXjpK3VYrvRudywSZaM29mF,360844,5905359.61,7,194.54
F6ui6Rz6cCKBtyrSBqnNY5RzTzENdjFFpTJZYw47GD31,360868,54821.67,7,1.82
6JpwHChay7q9meZVBhGp4wBvTGy7L28XsCzwLhGF875r,360518,38192.67,7,1.21
o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h,360866,56033.26,7,1.9
bXr9MyoUAaGusQZ4gaUPmSZByHAV7RRGr1FhCW5tFh8,360407,50994.44,0,0.0
FSwhPiYebzF5nNGvWbUUZ4SxGx7kw2QcA7A6xgYz1PZJ,359947,50380.87,7,1.74
DFciHT8BrdMwUqQj5s1uzuN4u7EZ8qzkCgEEYTsF36uD,361310,58202.63,0,1.98
VotESBSkLKU8vebS6wTR2rzWWJsLc6YThYS6tebPxXq,359995,10843.37,0,0.0
DLMhVf7xXa8R2D2y1fZSRVQwXdup7EfwBFbttzn5ppnC,360770,102543.24,0,0.0
2yruMEFWuAJ9C2jv5JyjAfgTZVGhCmv5945TUwdP17kk,360963,53491.76,7,1.9
3Rk99suwAvvJgyLpDYEJeC2YPPLw1enc5T1r6J8ZoRSr,360871,68709.87,0,0.0
4u1Wi5yANaD9ABmi8xpdUYGLQSFxghX1D6LfgzdzrhdG,361137,39132.36,7,1.23
7GLsg47ChRfrLNTouzzkZGJUFe7BvuSLd4UGPAowBxhr,359919,49476.02,7,1.8
voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd,386771,1008295.51,0,0.0
GmyxzCjsRJupxiiHJxKuiSYy3jrrDvn9pBkbhHzqCH1K,352454,120.91,7,0.0
HE1zd4TpbDuKzg6cqbk91XjSZELL7F33eqDinxj5hLfG,360916,58376.67,7,1.95
HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo,360451,313467.46,0,0.0
iZADA4YKVRJZJaDUV3j79DzyK4VJkK3DGTfvvqvbC1K,360758,3598007.05,100,1636.32
De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud,360927,31475.14,0,0.0
AWmcz3z2p3NRhB1A47MxjGx1VXGHAyM9Kvf9qD5ogzkP,357137,164322.39,7,5.3
Luna8BkZNpZ9DKmszrZYPvFpTr4eJJfxxTnGDwTrYkv,360978,4590.51,0,0.0
AnoFcEWKt7j9UuyvuNsJDbaRPrfo5LqpjvbxqQPswxn4,312027,27735.32,0,0.0
7t6MVrT846optKpHkXEKNMUMhMMukCVyjMhjTdd6ARBb,360563,38217.5,7,1.21
JDeNVy8krNyf4dziyKnXwSMoBeFDhGUnHEeSmqWBAHkz,360936,57962.51,7,1.97
abc1zP7ihWsgQW8z5YmfQNqMckJE5Dfx8fwUNMNVNkY,361041,72572.6,5,1.76
BfF3vg8UFcwTkFJNgQ7KQTAZBUWegF3spPm79d71WNwo,354132,15701.94,7,0.5
indVHvxmQVkK4VsdHiK8kXjLDSjHfHRfP3yvZ947Gn3,360851,42444.12,0,0.0
2WgrQTu8QitYjqywZ6uBZBFWigMdXjR6trzd6SYNwihU,360594,49092.33,7,1.78
E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE,359785,2409417.94,100,1092.81
5PKBzZEbwGEXhQj47eiwH6RHAPSCxcVhdYcFttW5gLWQ,361064,87141.91,0,0.0
2NSXuL3HH6sNgnT8v6ZBdLbs2pwTAB4RjXSyzoQVAgSj,360994,41285.35,0,0.0
3Z1N2Fkfha4ThNiRwN8RnU6U8dkFJ92DH2TFyLWJf8cj,360761,56432.64,7,1.93
F6EGV11LvuJiwEMkuH3idx9AeqjyrvKa47596eQEP6AX,360525,38420.14,7,1.24
8vumofCfwJXMWKcBufRnMicvUmXp41pxa4nMGysSpcWq,360323,37664.4,7,1.25
2Dh9w9HuNuvmpmsfRFqWhNqQuMX8U9BAU4xyyyqzEq2h,360507,54374.38,7,1.86
EuUxT2aEqiAVkCjdfjehTYzPA9vGSrS4AEcroUf3Cxq6,358025,34390.64,7,1.08
8on1N2tPQurjanzUc8TVnbvvu6JwAbLHmqsCWC3QTxPM,360577,57042.04,7,1.92
BUu7cMtX6vnp7DFciYD7LsJqyf3WnATQPGjAgUoq8sgW,360741,52635.06,7,1.89
9MDcVy7CjbNuxUvSzeUFbppSP1XWzXGTPo1PiC4CqtGM,360866,52320.5,7,1.79
HG7a8fgjTkQhGFTPukbTdf5FCwxVVjKzkbo6ToNswTXH,360727,29207.44,7,0.55
Gd5ngiHe5vQbDW6EbQ1wNNsvumwL1M3ranZ3xh4Wy8Hm,361080,56665.01,7,1.92
61bUK8nWjw4SeDyFARVc1B67gXWwX5Gykfdfi4dMgCYz,360666,53677.79,7,1.93
DpodNd2DWRLbNJVuV1R33xW2PkBJyRTFU5aZGmQrVtMi,360679,7869.69,100,4.06
HDSSJahUByxK1V6nCee62QDtTEFRpM5zSwCn4456QZpX,359996,110.08,7,0.0
6aM8GTtjdEQseVJmptnXQ7ndCKMGK4qunisuU5GDu9Fs,361812,58766.13,7,1.95
4VgntoyhaZ9TFXCJ73xNSon3sL4ieV2yrACRFSCnzf6i,360426,39137.25,7,1.26
B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv,359885,600147.78,5,13.63
6B4Cu11nC7reP3F3wgKVtrHKALH6nFi6io9TXyYijweB,360894,14289.99,7,0.26
FGcFu8thUEhvnsKmPBT7D2Nzgeef7fpnXsWtM3WgDv3f,360709,34290.85,7,1.08
8TnaCtjPu6Md3BYs9vBv5YtSrDkm5vANRZL7Kd7amgf9,360327,35252.16,7,1.12
AoEE3SrEtKFVFjPxkTXzEcUBmQHiUBJDjtwSZVinjUiP,360508,53423.76,7,1.85
DKbkJ9ga8zkELvPSQqfPXNJDVCYmuPrV61FmiJzqMraX,359957,53594.42,7,1.8
BvsRkzBdyy51NLFTYrk5BF9jjy8rqesS5LHD414kqTmE,356819,7913.63,100,3.72
7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd,360819,509997.23,5,23.29
FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9,360799,36664.02,0,0.0
3nYnW8z3Aum5U6HiVLJkR71rauWPW2hyvngye4t25rPt,360909,2598.69,0,0.0
5woJQ7GLyexhbpT8wzQQV8keYgFhZaJWKf3QGHS4YPmd,360305,55608.28,7,1.92
Ecqv59gqDSjVc4XsnAjR5TwK3Csk5dBxKtWJUG5c8ZJF,360825,34603.74,7,1.1
2dCciM6aFdDXeiirHNTmkxh9Sda1DwfPfF1HVNZSrPcE,360838,42191.37,7,1.52
FQ5Hc8CgnBBFT87QYt72SVVYGEk677fZHDKH1wX2TeQ5,360861,45250.7,7,1.51
56ixbAMwsBiguYXsbzABGNaQVDeFDXQdA9m6hvyumtLy,360570,54413.14,7,1.9
DpvUS8Losp2UGGaSGyupyKwQqHkmruzfwrZg2VYK7Zg7,360502,51844.66,7,1.82
HD9FwkthKMAFzT3zsPfsZuELUN7pW71KkDR1EczuX8t5,361142,96097.01,7,3.39
8fw5b8A2Ss11PFUVSN9MEA7LKkHEwwADU8YaKtaVfdLn,315661,11453.3,3,0.14
2Y2opv8Kq8zFATg6ipqb2AjgCf18tkv1CLMLXQGif2NH,360339,131583.7,7,4.21
5pA7CcMXqsG4F87SoWrTmDYMKM1Pk4a619MurCzP8UJU,360872,8324.06,100,3.94
9YuHxtGG6cajhbu7Kf2iUSBLZjEjfZquto81hoKyKP6t,361008,5983.91,100,3.41
GF9q1CPvyjZhAHex6wkGqeCioEkLGzaGJUF1QgZwGFwa,360834,7007.12,100,3.67
GW7GBrnUKPhPytbnYUQsCutVgo42qbDDgvpFbHHbKfDJ,360767,8647.68,100,4.58
2AWVgdBDNhUjkfvueyoL5BPBycJavMwTGC9wEtqh5QwV,360582,35813.68,0,0.0
rM9aGauE58jt9RHYwZwsqiVfE4F8Rq429iWFHohwQuf,360702,54443.44,7,1.86
BfBPPqzYcqEQK9hF7AnQEJojzMtzQzB926qcPc4Y1v3L,360438,34515.25,7,1.09
CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ,362301,1434994.87,0,0.0
A3MC4K2pxLXTEHVN5HFF9ikjiauGP7ioZws9FYsucAWF,360332,61177.43,5,1.51
HZKopZYvv8v6un2H6KUNVQCnK5zM9emKKezvqhTBSpEc,360832,1375000.49,100,625.46
6F4gdYb1sqHGMeFaeEcqt8N6S2anHre2BkZM7QWo8r6N,361382,107914.88,0,0.0
69SajSVq1tWCF7fNWzu6W9fEcAC2FaTVgKZnbZzGSiaB,361139,8442.15,100,4.47
83c5NZebvsUQsL3e9xb37nHiYchLCudDYtQ5Z3gLnLxv,360999,143332.92,7,4.74
72i2i4D7ehg7k3rKUNZLFiHqvhVFv1UvdCQbiNTFudJa,360838,45830.38,7,1.5
3zxkHtntSzfW2rukRFqhN9SDPzqicvF6WwN6yDwdSvxQ,360839,61987.78,0,0.0
GDgKAmToNdQyB4bWiieh4z9MAfPknnnq3LUUq3Rc36TV,361071,43552.79,7,1.43
8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo,360759,55218.82,7,1.87
8oS362Q9oat7QVNKJvMm91SXJjc5vBPwW7gaEHZ9wCDd,360997,163616.99,100,74.46
UVxJgkAkEiu5wqpR8JkBsF6yV3CPMfPivk8nUpCDKw6,361045,65630.88,0,0.0
D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz,360674,211266.34,0,0.0
E7SeJHDuThghiqzyq5WRP67zGr4JzLCQYqeAeHKc8vwM,360232,52958.41,7,1.8
6V4SMF3vweyPZWUiPAXkZsNstHDoecsWdCDTUacn8j4u,360737,39720.72,0,0.0
8cmey1eqqVS7GRqR22NafhQWhzsdgEiciM3xiEPL2Kac,361906,36455.21,7,1.16
HM7vebE72CB5LBxRvyxiEbHj3b2teFhVyc4LCkXXhizz,360654,10864.84,100,5.5
42eXr1dA6tbrYHkXji6EQqHdZt5gzfLss9X6JNiuPov3,359863,7056.76,100,4.0
g73uD1jYARir7KJBmS94KN5XjasoZwcxAgCrS59LyBG,360367,36940.88,7,1.21
J4JhJL3kurhw8RZKhXp3fFTjyd5NX2yCbKDBN1eMh1Uy,360883,53007.16,7,1.93
FZ73jNbUZkEfAexMdMrghbYn3yjLAbDtkNWkPmjJWNkY,360611,6865.69,100,3.66
EzZEi48kvDWPJJBM1z9nmjpgRyMwWJwaa4xVW2U6psPr,360873,51378.47,7,1.79
GfvMjWQRkrTEUBwpn2CdJpZGQaNN3vaPu7c9Es1GEFcr,360783,8237.54,100,4.76
3ZsYx8EVSZbrHwvuJ1ksARBg7sNGynuKWjan4oezekaK,360790,6251.09,100,3.5
8Qh4ZxVx3CBzWzYYwabMm48RHb85FrRoJEJmhk9d4wg1,109217,1.5,100,0.0
mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR,360819,1242102.56,7,39.11
